scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
major,2023,both,202,769.8585043459063,22.774253102718127,20.821990569730097,49.504950495049506,71.28712871287128,8.415841584158416,-323.8543106978734
major,2023,current,202,787.9593136029359,22.968036129490006,19.848644383940016,51.98019801980198,73.26732673267327,7.920792079207921,-350.59727377257235
major,2023,gameday,202,779.8148102213952,22.937661474864832,20.50820375126414,48.51485148514851,72.77227722772277,7.920792079207921,-335.9369958564172
major,2023,past_selected,202,776.2795880326115,22.894420928370995,19.474887436901916,50.99009900990099,70.79207920792079,8.91089108910891,-325.5453615847304
major,2024,bignoon,216,686.1189629212275,23.95009785837401,19.157917773913,53.24074074074075,67.12962962962963,10.185185185185185,-49.85328691168432
major,2024,both,216,683.846735679772,23.848103973574602,18.77939935199294,52.77777777777778,67.12962962962963,10.185185185185185,-49.79185878495592
major,2024,current,216,667.3858946864186,23.6279788412233,18.771831953821632,52.31481481481482,70.37037037037037,10.648148148148149,-64.98525443414532
major,2024,gameday,216,664.3315106089905,23.533805693472036,19.234146133720596,52.31481481481482,69.9074074074074,9.25925925925926,-57.955569452731304
major,2024,past_selected,216,686.1189629212275,23.95009785837401,19.157917773913,53.24074074074075,67.12962962962963,10.185185185185185,-49.85328691168432
major,2025,bignoon,203,768.5457911016229,22.867441999790515,17.777118346011864,54.187192118226605,72.9064039408867,8.374384236453201,-348.20801300899643
major,2025,both,203,792.3396144353607,23.23065533023566,18.930597169514904,54.679802955665025,71.92118226600985,8.866995073891626,-391.2585964974264
major,2025,current,203,780.1793723408495,22.97319254296547,18.69821952304687,52.70935960591133,71.92118226600985,7.389162561576355,-359.76640825219795
major,2025,gameday,203,805.0353771978407,23.448388395660615,18.430906626087527,51.724137931034484,71.42857142857143,8.374384236453201,-392.1874855476055
major,2025,past_selected,203,768.5457911016229,22.867441999790515,17.777118346011864,54.187192118226605,72.9064039408867,8.374384236453201,-348.20801300899643
FOX,2021,bignoon,39,652.0398790239601,22.53404632679038,16.458939252531234,61.53846153846154,69.23076923076923,10.256410256410255,156.05336035359736
FOX,2021,both,39,760.3720840128046,23.22462543586613,17.364634103248445,58.97435897435898,71.7948717948718,10.256410256410255,299.0685648451915
FOX,2021,current,39,847.404746162204,25.232858033062325,21.443758474084937,48.717948717948715,69.23076923076923,10.256410256410255,-260.5446742968201
FOX,2021,gameday,39,815.9151173739926,24.87629834407129,20.597813297160016,48.717948717948715,66.66666666666666,10.256410256410255,-252.48626093968238
FOX,2021,past_selected,39,847.404746162204,25.232858033062325,21.443758474084937,48.717948717948715,69.23076923076923,10.256410256410255,-260.5446742968201
FOX,2022,bignoon,39,911.0549249073799,24.474220430479264,19.535611470942886,51.28205128205128,69.23076923076923,12.82051282051282,-102.98118613312202
FOX,2022,both,39,893.0026066505405,24.287532582785254,18.28579418035967,53.84615384615385,69.23076923076923,15.384615384615385,-103.21767118069988
FOX,2022,current,39,973.0156372628696,24.456696147578224,19.665346798115536,53.84615384615385,71.7948717948718,7.6923076923076925,-399.4610061003023
FOX,2022,gameday,39,940.4548768145448,24.31679415151688,19.87637161259851,51.28205128205128,69.23076923076923,7.6923076923076925,-384.54800766606286
FOX,2022,past_selected,39,911.0549249073799,24.474220430479264,19.535611470942886,51.28205128205128,69.23076923076923,12.82051282051282,-102.98118613312202
FOX,2023,bignoon,43,970.0134408824632,26.086089598303058,19.513910142899107,51.162790697674424,65.11627906976744,13.953488372093023,-213.95753956396723
FOX,2023,both,43,953.73808280727,26.200270608779167,22.437739299237435,44.18604651162791,65.11627906976744,13.953488372093023,-221.28354224404828
FOX,2023,current,43,1010.9243571772411,26.52648921584234,20.871506571741165,48.837209302325576,67.44186046511628,13.953488372093023,-316.31710807553327
