scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
slate_leaders,2022,own_strength,69,1008.3449063744582,20.715907383937527,16.138154376601292,62.31884057971014,79.71014492753623,5.797101449275362,-101.61998809814222
slate_leaders,2022,past_selected,69,932.1413228495453,19.252456401002025,13.598075047208658,66.66666666666666,76.81159420289855,4.3478260869565215,-120.11551764465558
slate_leaders,2022,share,69,972.0531211557302,20.329330285842246,17.413363483090723,59.42028985507246,76.81159420289855,2.898550724637681,-88.08315100187006
slate_leaders,2022,share_only,69,919.5507808914366,19.382641989544744,13.067678769820079,65.21739130434783,79.71014492753623,4.3478260869565215,-84.27348417354206
slate_leaders,2022,stronger,69,999.2049593863419,20.547186465777777,15.66011450220259,60.86956521739131,79.71014492753623,4.3478260869565215,-107.51748024805649
slate_leaders,2022,stronger_only,69,942.7052924540484,19.445853920867535,14.41299687046464,68.11594202898551,75.36231884057972,4.3478260869565215,-113.46422166081912
slate_leaders,2023,current,75,852.4558842224295,22.684057282215885,17.965748124900283,52.0,78.66666666666666,9.333333333333334,-296.556663005678
slate_leaders,2023,leader,75,984.0945463709799,23.076322410470276,17.102302551828036,53.333333333333336,70.66666666666667,9.333333333333334,-472.9538651723634
slate_leaders,2023,leader_only,75,859.2726569591987,21.92216207455411,16.469913074684364,61.33333333333333,73.33333333333333,9.333333333333334,-350.8990662233957
slate_leaders,2023,own_strength,75,959.4225685001979,23.296971173423962,19.201581794702893,53.333333333333336,70.66666666666667,9.333333333333334,-380.9695648996701
slate_leaders,2023,past_selected,75,859.2726569591987,21.92216207455411,16.469913074684364,61.33333333333333,73.33333333333333,9.333333333333334,-350.8990662233957
slate_leaders,2023,share,75,1003.1414250749914,24.466836858207696,18.2746959280179,52.0,72.0,12.0,-382.4519164577067
slate_leaders,2023,share_only,75,948.8295692824254,24.30638854912749,18.171547590251695,52.0,74.66666666666667,10.666666666666668,-296.6221940017544
slate_leaders,2023,stronger,75,967.9933042578311,23.159240120139962,19.184070589088503,53.333333333333336,73.33333333333333,9.333333333333334,-418.3493449576926
slate_leaders,2023,stronger_only,75,852.9796411330124,22.203409646720576,17.51370327771078,53.333333333333336,76.0,8.0,-309.6562064128868
slate_leaders,2024,current,82,872.2155722417791,24.698932726943088,17.90096563182511,57.3170731707317,67.07317073170732,12.195121951219512,-165.7413640713345
slate_leaders,2024,leader,82,889.3605747157565,23.166435302746354,16.60541831357424,57.3170731707317,68.29268292682927,9.75609756097561,-276.325281841281
slate_leaders,2024,leader_only,82,871.4660029817792,24.42922503920394,16.41638592740778,56.09756097560976,67.07317073170732,12.195121951219512,-181.45334444962256
slate_leaders,2024,own_strength,82,854.9031188364676,22.716523607398845,15.644982640625468,57.3170731707317,70.73170731707317,9.75609756097561,-234.0909584299427
slate_leaders,2024,past_selected,82,871.4660029817792,24.42922503920394,16.41638592740778,56.09756097560976,67.07317073170732,12.195121951219512,-181.45334444962256
slate_leaders,2024,share,82,912.028515294563,24.055430921543817,18.503990778903937,53.65853658536586,69.51219512195121,9.75609756097561,-218.4015107593204
slate_leaders,2024,share_only,82,958.3229834842833,25.477802192968944,20.179931177107854,48.78048780487805,67.07317073170732,13.414634146341465,-158.92549545254727
slate_leaders,2024,stronger,82,862.5060635766523,22.893917681948874,15.817552740633108,58.536585365853654,69.51219512195121,9.75609756097561,-231.12101043216953
slate_leaders,2024,stronger_only,82,852.4381208135981,24.400418431066672,16.665147358702498,56.09756097560976,65.85365853658537,12.195121951219512,-127.85957748275712
slate_leaders,2025,current,70,994.0433609096373,19.965515623837625,16.369486941093193,60.0,80.0,7.142857142857142,-395.28129182412977
slate_leaders,2025,leader,70,1086.7963415068957,20.62739284725313,15.878691071493396,60.0,77.14285714285715,5.714285714285714,-466.75380125496406
slate_leaders,2025,leader_only,70,1005.7348709578981,20.252418364333902,14.883918905086777,61.42857142857143,78.57142857142857,4.285714285714286,-383.67790172585865
slate_leaders,2025,own_strength,70,1076.8655860909676,20.54504302183262,15.67973319027492,60.0,74.28571428571429,5.714285714285714,-442.09720200029363
slate_leaders,2025,past_selected,70,994.0433609096373,19.965515623837625,16.369486941093193,60.0,80.0,7.142857142857142,-395.28129182412977
slate_leaders,2025,share,70,1036.0041686298623,20.361790728174917,14.419876615570544,61.42857142857143,80.0,8.571428571428571,-361.6272660898985
slate_leaders,2025,share_only,70,1010.527993327731,20.316463856448987,15.630202996034603,60.0,81.42857142857143,7.142857142857142,-315.01174284166535
slate_leaders,2025,stronger,70,1069.3760033234441,20.575583852696848,14.91494663996918,62.857142857142854,75.71428571428571,7.142857142857142,-425.07552095744603
slate_leaders,2025,stronger_only,70,988.7418838048741,20.20182681839222,15.632691072009791,62.857142857142854,80.0,10.0,-326.2374249030219
lower_draws,2021,current,157,283.38762616229224,34.68245662542186,25.399859286028658,38.853503184713375,59.87261146496815,19.745222929936308,-61.28949977371917
lower_draws,2021,leader,157,380.5270506936153,55.83263561622775,27.054735633896662,36.94267515923567,54.77707006369427,29.936305732484076,61.65180865099143
lower_draws,2021,leader_only,157,285.9611538793175,34.93691405328535,25.43662657411244,38.853503184713375,59.23566878980891,19.745222929936308,-60.85007544608146
lower_draws,2021,own_strength,157,379.95841767666155,55.34148111000856,27.945072988100616,37.57961783439491,54.77707006369427,29.936305732484076,64.24414930100481
lower_draws,2021,past_selected,157,283.38762616229224,34.68245662542186,25.399859286028658,38.853503184713375,59.87261146496815,19.745222929936308,-61.28949977371917
lower_draws,2021,share,157,377.58368389239166,55.321440243701055,27.46710384477525,39.490445859872615,54.14012738853503,31.210191082802545,59.9776340005445
lower_draws,2021,share_only,157,284.92215046973047,37.09724612824564,25.222049904312176,40.76433121019109,58.59872611464968,20.382165605095544,-27.372042510128598
lower_draws,2021,stronger,157,378.68742919214276,55.30376988157734,27.438633273103125,37.57961783439491,54.14012738853503,29.936305732484076,63.800919428545726
lower_draws,2021,stronger_only,157,287.51631854430065,34.86068522345162,25.44331767066002,38.21656050955414,59.23566878980891,19.745222929936308,-61.1244135886528
lower_draws,2022,current,171,267.66779612912484,29.790771101763035,23.072561905256578,43.859649122807014,64.91228070175438,15.789473684210526,-133.63632543804857
lower_draws,2022,leader,171,272.59009347381647,32.97603187024607,22.461289285309906,46.198830409356724,60.81871345029239,19.298245614035086,-97.04125187771767
lower_draws,2022,leader_only,171,271.1601337035026,29.821903362360974,22.81498229223406,44.44444444444444,65.49707602339181,15.789473684210526,-135.0327987061309
lower_draws,2022,own_strength,171,272.9307095298575,32.8682502576294,22.354264679570903,46.783625730994146,61.40350877192983,19.298245614035086,-101.87950562244852
lower_draws,2022,past_selected,171,271.1601337035026,29.821903362360974,22.81498229223406,44.44444444444444,65.49707602339181,15.789473684210526,-135.0327987061309
lower_draws,2022,share,171,270.98419102874135,32.66382321282202,21.85883855875633,47.368421052631575,60.81871345029239,17.543859649122805,-102.36233830009681
lower_draws,2022,share_only,171,267.08829945353347,29.856670799117765,22.40863154946402,46.198830409356724,66.66666666666666,16.374269005847953,-119.16447053452686
lower_draws,2022,stronger,171,272.2878478237229,32.84636110737059,22.404505351786366,46.783625730994146,60.81871345029239,19.298245614035086,-101.22198334187655
lower_draws,2022,stronger_only,171,271.51508268973816,29.994494555067774,23.3911908268258,44.44444444444444,65.49707602339181,15.204678362573098,-131.89367173082906
lower_draws,2023,current,213,254.24559300443218,60.59798916655364,26.311329516984625,38.497652582159624,55.39906103286385,30.51643192488263,-16.557722320029253
