Unnamed: 0,Date,DoW,HELPER,Time Slot,Team 1,Team 2,City,Persons 2+,Winner,Winner Score,Loser Score,25-11 Rankings,Top 10 Rankings,Competing Tier 1,FOX,FS1,ESPN2,NBC,CBS,ABC,CW,ESPNU,FS2,NFLN,BTN,ESPNNEWS,Daytime (11a-6:30p),Sat Late (9:30p-Later),Sun,Mon,Midweek,Spread,SEC/Big 10,Big 12/ACC,Conf Champ,Team 1 11-25?,Team 1 Top 10?,Team 2 11-25?,Team 2 Top 10?,Score Diff,Spread Help,Team1_SEC,Team2_SEC,Team1_Big Ten,Team2_Big Ten,Team1_ACC,Team2_ACC,Team1_Big 12,Team2_Big 12,Big 12,SEC,ACC,Big 10,Pac 12,#1-5,#6-10,#11-15,#16-25,source_index,team1_games_before,team1_win_pct_before,team2_games_before,team2_win_pct_before,avg_win_pct_before,win_pct_diff_before,Team1_WinPct_ToDate,Team2_WinPct_ToDate,Avg_WinPct_ToDate,WinPct_Diff_ToDate,ParsedDate,Year,Time_float,Monday,Weekday,Black Friday,Friday,Friday Power,Friday Non-Power,Week 0 Power,Week 1 Power,Sat Early,Sat Mid,Sat Late,OldNielsenSystem,DeionEra,DeionEra25,Michigan_OhioSt,Texas_Oklahoma,Alabama_Auburn,Georgia_Florida,NotreDame_USC,Florida_Tennessee,Oregon_Washington,BYU_Utah,Iowa_IowaSt,OleMiss_MississippiSt,Clemson_SouthCarolina,Arizona_ArizonaSt,Miami_FloridaSt,Texas_TexasA&M,Oregon_OregonSt,USC_UCLA,Louisville_Kentucky,Washington_WashingtonSt,Kansas_KansasSt,Minnesota_Wisconsin,Army_Navy,Army_AirForce,Navy_AirForce,OhioSt_PennSt,Alabama_LSU,Vanderbilt_Tennessee,Georgia_GeorgiaTech,Alabama_Georgia,WestVirginia_Pittsburgh,BothRanked,SEC_PostseasonImplications,Big10_PostseasonImplications,ACC_PostseasonImplications,Big12_PostseasonImplications,SEC_ConfChamp,Big10_ConfChamp,Big12_ConfChamp,ACC_ConfChamp,Pac12_ConfChamp,Other_ConfChamp,OhioSt_BTN,ln_viewers,Competing_Games_Score
,11/18/23,Sat,0.833333333,8:00p,Iowa St.,Texas,2.47M,2470.0,Texas,26.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,,,0.0,8.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1095,10.0,0.6,10.0,0.9,0.75,0.3,0.6,0.9,0.75,0.30000000000000004,2023-11-18,2023,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81237820598861,11.745592627278745
,11/18/23,Sat,0.833333333,8:00p,LSU,Georgia St.,741K,741.0,LSU,56.0,14.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.5,,,0.0,-30.5,,,,42.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1096,10.0,0.7,10.0,0.6,0.65,0.1,0.7,0.6,0.6499999999999999,0.09999999999999998,2023-11-18,2023,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60934924316738,14.966994582267214
,11/18/23,Sat,0.9375,10:30p,Fresno St.,New Mexico,255K,255.0,New Mexico,25.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.0,,,0.0,-24.0,,,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1097,10.0,0.8,10.0,0.3,0.55,0.5,0.8,0.3,0.55,0.5,2023-11-18,2023,22.5,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.545177444479562,0.0
,11/21/23,Tue,0.791666667,7:00p,Western Michigan,Bowling Green,116K,116.0,Bowling Green,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,,,0.0,2.0,,,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1098,11.0,0.3636,11.0,0.5455,0.4546,0.1819,0.3636,0.5455,0.45455,0.1819,2023-11-21,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762173934797756,0.3211793013000793
,11/21/23,Tue,0.8125,7:30p,Buffalo,Eastern Michigan,384K,384.0,Eastern Michigan,24.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,6.5,,,0.0,-6.5,,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1099,11.0,0.2727,11.0,0.4545,0.3636,0.1818,0.2727,0.4545,0.36360000000000003,0.18180000000000002,2023-11-21,2023,19.5,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.953243334287785,0.10795315147453544
,11/23/23,Thu,0.8125,7:30p,Mississippi St.,Mississippi,2.29M,2290.0,Mississippi,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,11.0,,,0.0,11.0,,,,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,1100,11.0,0.4545,11.0,0.8182,0.6363,0.3637,0.4545,0.8182,0.63635,0.3637,2023-11-23,2023,19.5,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.736743682453495,0.0
,11/24/23,Fri,0.5,12:00p,Oklahoma,TCU,2.22M,2220.0,Oklahoma,69.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,12.5,,,0.0,-12.5,,,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1101,11.0,0.8182,11.0,0.4545,0.6363,0.3637,0.8182,0.4545,0.63635,0.3637,2023-11-24,2023,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7057128238944275,7.659936112954233
,11/24/23,Fri,0.5,12:00p,Nebraska,Iowa,4.39M,4390.0,Iowa,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,,,0.0,1.0,,,,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1102,11.0,0.4545,11.0,0.8182,0.6363,0.3637,0.4545,0.8182,0.63635,0.3637,2023-11-24,2023,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.387312270561717,6.116134276245853
,11/24/23,Fri,0.5,12:00p,Boston College,Miami,1.43M,1430.0,Miami,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,9.0,,,0.0,9.0,,,,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1103,11.0,0.5455,11.0,0.5455,0.5455,0.0,0.5455,0.5455,0.5455,0.0,2023-11-24,2023,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.266128779556451,9.264657296705423
,11/24/23,Fri,0.5,12:00p,Central Michigan,Toledo,74K,74.0,Toledo,32.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,12.5,,,0.0,12.5,,,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1104,11.0,0.4545,11.0,0.9091,0.6818,0.4546,0.4545,0.9091,0.6818,0.4546,2023-11-24,2023,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31748811353631,11.193671462803444
,11/24/23,Fri,0.5,12:00p,Temple,Memphis,394K,394.0,Memphis,45.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,11.0,,,0.0,11.0,,,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1105,11.0,0.2727,11.0,0.7273,0.5,0.4546,0.2727,0.7273,0.5,0.45459999999999995,2023-11-24,2023,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.978885764901122,10.873580245287041
,11/24/23,Fri,0.645833333,3:30p,Tulane,UTSA,1.72M,1720.0,Tulane,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.5,,,0.0,-2.5,,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1106,11.0,0.9091,11.0,0.7273,0.8182,0.1818,0.9091,0.7273,0.8182,0.18180000000000007,2023-11-24,2023,15.5,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.450660796211539,4.028730275338201
,11/24/23,Fri,0.666666667,4:00p,Arkansas,Missouri,4.09M,4090.0,Missouri,48.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,7.0,,,0.0,7.0,,,,34.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,1107,11.0,0.3636,11.0,0.8182,0.5909,0.4546,0.3636,0.8182,0.5909,0.45460000000000006,2023-11-24,2023,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.316544717929398,1.2583117545669398
,11/24/23,Fri,0.666666667,4:00p,Boise St.,Air Force,409K,409.0,Boise St.,27.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,6.5,,,0.0,-6.5,,,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1108,11.0,0.5455,11.0,0.7273,0.6364,0.1818,0.5455,0.7273,0.6364,0.18179999999999996,2023-11-24,2023,16.0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.016157159698354,4.572642699282772
,11/24/23,Fri,0.8125,7:30p,Michigan St.,Penn St.,3.38M,3380.0,Penn St.,42.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,20.0,,,0.0,20.0,,,,42.0,42.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1109,11.0,0.3636,11.0,0.8182,0.5909,0.4546,0.3636,0.8182,0.5909,0.45460000000000006,2023-11-24,2023,19.5,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125926802707886,10.182878368642069
,11/24/23,Fri,0.8125,7:30p,Texas,Texas Tech,3.77M,3770.0,Texas,57.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,13.5,,,0.0,-13.5,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1110,11.0,0.9091,11.0,0.5455,0.7273,0.3636,0.9091,0.5455,0.7273000000000001,0.36360000000000003,2023-11-24,2023,19.5,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235095497258357,9.034188155061639
,11/24/23,Fri,0.854166667,8:30p,Oregon,Oregon St.,4.12M,4120.0,Oregon,31.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,14.0,,,0.0,-14.0,,,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1111,11.0,0.9091,11.0,0.7273,0.8182,0.1818,0.9091,0.7273,0.8182,0.18180000000000007,2023-11-24,2023,20.5,0,0,1,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.323851131338817,9.382946564313901
,11/25/23,Sat,0.5,12:00p,Purdue,Indiana,246K,246.0,Purdue,35.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,2.5,,,0.0,-2.5,,,,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1112,11.0,0.2727,11.0,0.2727,0.2727,0.0,0.2727,0.2727,0.2727,0.0,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5093883366279774,24.524904763979453
,11/25/23,Sat,0.5,12:00p,Louisville,Kentucky,1.57M,1570.0,Kentucky,38.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,,,0.0,-7.0,,,,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,1113,11.0,0.9091,11.0,0.5455,0.7273,0.3636,0.9091,0.5455,0.7273000000000001,0.36360000000000003,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.359467638255621,22.590121777002583
,11/25/23,Sat,0.5,12:00p,LSU,Texas A&M,2M,2000.0,LSU,42.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.5,,,0.0,-10.5,,,,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,1114,11.0,0.7273,11.0,0.6364,0.6818,0.0909,0.7273,0.6364,0.68185,0.09089999999999998,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.601402334583733,21.74405812366188
,11/25/23,Sat,0.5,12:00p,Southern Miss,Troy,31K,31.0,Troy,35.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.5,,,0.0,16.5,,,,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1115,11.0,0.2727,11.0,0.8182,0.5454,0.5455,0.2727,0.8182,0.54545,0.5455000000000001,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4657359027997265,24.94601814512248
,11/25/23,Sat,0.5,12:00p,UCF,Houston,185K,185.0,UCF,27.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.5,,,0.0,-13.5,,,,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1116,11.0,0.4545,11.0,0.3636,0.4091,0.0909,0.4545,0.3636,0.40905,0.09090000000000004,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225746673713202,24.659001142335057
,11/25/23,Sat,0.5,12:00p,SMU,Navy,76K,76.0,SMU,59.0,14.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,,,0.0,-20.0,,,,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1117,11.0,0.8182,10.0,0.5,0.6591,0.3182,0.8182,0.5,0.6591,0.31820000000000004,2023-11-25,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684,24.682293556353827
,11/25/23,Sat,0.583333333,2:00p,Syracuse,Wake Forest,248K,248.0,Syracuse,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,,,0.0,-3.0,,,,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1118,11.0,0.4545,11.0,0.3636,0.4091,0.0909,0.4545,0.3636,0.40905,0.09090000000000004,2023-11-25,2023,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517452896464707,13.498915736495881
,11/25/23,Sat,0.645833333,3:30p,Arizona St.,Arizona,740K,740.0,Arizona,59.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.5,,,0.0,12.5,,,,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1119,11.0,0.2727,11.0,0.7273,0.5,0.4546,0.2727,0.7273,0.5,0.45459999999999995,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.608000625296087,15.928557083034859
,11/25/23,Sat,0.645833333,3:30p,Auburn,Alabama,9.09M,9090.0,Alabama,27.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.5,,,0.0,14.5,,,,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,1120,11.0,0.5455,11.0,0.9091,0.7273,0.3636,0.5455,0.9091,0.7273000000000001,0.36360000000000003,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.115040192121858,8.048714520891874
,11/25/23,Sat,0.645833333,3:30p,Minnesota,Wisconsin,1.23M,1230.0,Wisconsin,28.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.5,,,0.0,1.5,,,,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1121,11.0,0.4545,11.0,0.5455,0.5,0.091,0.4545,0.5455,0.5,0.09099999999999997,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.115582126184454,16.073509765107104
,11/25/23,Sat,0.645833333,3:30p,Appalachian St.,Georgia Southern,53K,53.0,Appalachian St.,55.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.5,,,0.0,-7.5,,,,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1122,0.0,0.5,0.0,0.5,,,0.5,0.5,0.5,0.0,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9889840465642745,16.998158437428714
,11/25/23,Sat,0.645833333,3:30p,Coastal Carolina,James Madison,139K,139.0,James Madison,56.0,14.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.5,,,0.0,9.5,,,,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1123,11.0,0.6364,11.0,0.9091,0.7728,0.2727,0.6364,0.9091,0.77275,0.27270000000000005,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941642422609304,16.81007350826409
,11/25/23,Sat,0.645833333,3:30p,Oklahoma St.,BYU,2.39M,2390.0,Oklahoma St.,40.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.5,,,0.0,-17.5,,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1124,11.0,0.7273,11.0,0.4545,0.5909,0.2728,0.7273,0.4545,0.5909,0.27279999999999993,2023-11-25,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.779466967458324,15.062627032021073
,11/25/23,Sat,0.666666667,4:00p,Washington,Washington St.,5.85M,5850.0,Washington,24.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,,,0.0,-16.0,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1125,11.0,1.0,11.0,0.4545,0.7272,0.5455,1.0,0.4545,0.72725,0.5455,2023-11-25,2023,16.0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.674367865788236,13.498915736495881
