source_name,source_url,season,sport,gender,matchup,team1,team2,date,time_text,time_slot,network,viewers,viewer_method,panel_viewers,big_data_viewers,stage,week,tournament,round,rating,ocr_window,ocr_network,ocr_rating,ocr_viewers,ocr_full_text,day_of_week,month,month_name,is_weekend,is_tournament,team1_rank,team1_top_10,team1_rank_11_25,team2_rank,team2_top_10,team2_rank_11_25,top_10_teams,rank_11_25_teams,team1_seed,team1_seeded,team2_seed,team2_seeded,seeded_teams,best_seed,seed_score,seed_diff,ln_viewers
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Arizona/Iowa State,Arizona,Iowa State,2025-03-01,9PM,Prime,ESPN,880000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,22,0,1,9,1,0,1,1,0,0,0,0,0,0,0,0,13.687677186454389
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Texas Tech/Kansas,Texas Tech,Kansas,2025-03-01,2PM,Early,ESPN,872000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,10,1,0,23,0,1,1,1,0,0,0,0,0,0,0,0,13.678544702891116
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Duke/Miami (FL),Duke,Miami (FL),2025-02-25,7PM,Prime,ESPN,672000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Tuesday,2,February,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.418013619505286
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Miami (FL)/North Carolina,Miami (FL),North Carolina,2025-03-01,12PM,Early,ESPN,668000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0,0,0,13.412043452518782
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Gonzaga/San Francisco,Gonzaga,San Francisco,2025-03-01,11PM,Prime,ESPN,661000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.401509118833824
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Kansas/Colorado,Kansas,Colorado,2025-02-24,11PM,Prime,ESPN,554000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Monday,2,February,0,0,23,0,1,18,0,1,0,2,0,0,0,0,0,0,0,0,13.224919965729422
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Michigan State/Maryland,Michigan State,Maryland,2025-02-26,6:30PM,Mid,BTN,553000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Wednesday,2,February,0,0,8,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,13.223113280504473
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Michigan/Nebraska,Michigan,Nebraska,2025-02-24,8PM,Prime,FS1,519000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Monday,2,February,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.159659162148026
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Pitt/Louisville,Pitt,Louisville,2025-03-01,6PM,Mid,ESPN2,486000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,18,0,1,19,0,1,0,2,0,0,0,0,0,0,0,0,13.093963902882631
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Georgia/Texas,Georgia,Texas,2025-03-01,8PM,Prime,ESPN2,460000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Saturday,3,March,1,0,23,0,1,19,0,1,0,2,0,0,0,0,0,0,0,0,13.038981768465277
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Memphis/UAB,Memphis,UAB,2025-03-02,4PM,Mid,ESPN,434000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Sunday,3,March,1,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.980799813082541
TV Media Blog 2024-25 Week 17,https://tvmediablog.substack.com/api/v1/posts/2025-college-basketball-week-17-viewership,2024-25,basketball,men,Ole Miss/Auburn,Ole Miss,Auburn,2025-02-26,7PM,Prime,ESPN2,404000,listed,,,Regular Season,2025 College Basketball Week 17 Viewership,,,,,,,,,Wednesday,2,February,0,0,24,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,12.909170156943286
